70	69	68	56	5	57	63	60	66	51	62	73	72	71	52	28	7	64	58	12	6	8	55	67	13	11	53	61	10	1	
88	89	52	87	86	82	50	79	85	81	84	80	51	76	74	28	83	47	54	48	40	56	75	41	30	55	37	42	78	57	
48	81	47	38	50	41	79	49	40	86	7	55	88	42	43	39	87	80	22	85	24	45	27	89	10	9	54	31	83	32	
68	55	66	1	63	56	54	57	52	64	67	51	62	53	7	0	70	69	8	59	60	73	6	5	58	28	72	61	4	65	
5	56	57	69	63	7	70	11	8	68	6	84	59	55	77	9	60	83	10	82	64	62	61	66	42	28	58	78	13	12	
80	79	85	84	44	43	82	75	81	62	87	7	45	46	13	89	50	63	31	76	70	88	37	78	28	83	8	57	12	68	
1	0	66	73	71	67	4	68	2	70	61	44	3	64	72	65	19	12	60	21	63	62	46	26	20	15	80	59	39	27	
31	81	27	79	32	86	26	48	22	38	88	24	25	74	84	80	85	12	75	30	89	87	41	50	53	82	49	83	2	43	
17	16	15	26	25	20	18	19	22	27	23	3	34	21	24	36	49	4	38	35	41	44	45	48	2	0	43	47	40	39	
51	54	21	18	19	64	30	65	68	31	25	24	28	88	62	0	67	74	73	26	12	53	52	14	81	57	1	22	59	15	
45	34	46	47	35	43	85	36	37	50	22	48	44	80	24	23	76	81	83	49	82	40	39	42	89	84	79	88	75	16	
79	81	87	48	50	38	86	41	80	40	49	89	47	88	45	43	85	37	75	42	55	31	39	84	76	36	44	83	27	78	
56	69	57	5	60	70	55	63	61	11	68	7	59	66	58	62	72	77	52	13	12	9	10	64	73	6	8	51	54	53	
5	14	70	12	13	69	8	11	6	63	7	9	56	57	29	10	60	0	28	66	73	61	4	72	62	68	1	58	55	59	
86	87	38	74	88	79	89	81	75	53	76	40	84	54	37	80	39	50	41	85	83	27	31	57	49	82	30	78	48	36	
34	36	37	35	49	50	44	46	40	45	47	43	3	2	16	41	39	26	38	76	17	48	42	4	80	87	89	75	1	22	
27	19	26	21	25	15	61	38	53	4	16	17	54	10	12	9	60	20	14	86	24	0	39	55	2	59	40	31	18	30	
22	23	24	48	26	45	81	27	16	47	3	25	2	72	17	88	1	4	31	85	0	82	15	38	80	66	39	12	46	49	
72	73	70	71	63	66	64	69	68	62	67	12	58	65	24	10	5	56	11	59	60	0	6	83	81	1	57	14	80	51	
22	23	24	48	16	12	15	32	26	9	31	45	81	10	72	27	47	19	13	85	82	43	20	17	11	14	21	7	33	62	
32	75	33	30	31	82	2	44	39	80	84	79	42	88	43	87	83	89	81	86	40	74	4	85	26	41	28	29	9	76	
41	43	36	26	38	27	16	25	17	49	34	40	42	44	15	50	39	48	22	79	45	31	4	47	3	24	19	37	33	80	
46	34	44	36	21	35	43	75	4	26	45	17	20	37	80	25	16	2	15	76	0	19	3	27	40	31	33	39	50	12	
80	87	81	86	75	79	50	89	37	74	44	88	76	49	40	85	38	48	45	36	47	39	35	77	46	43	34	2	54	84	
14	70	12	63	13	8	5	9	73	62	11	7	6	69	28	10	64	19	29	72	68	71	15	66	56	0	21	57	20	60	
89	86	38	88	41	81	87	48	40	79	50	27	30	55	82	80	26	39	49	31	83	75	2	53	54	42	47	24	61	51	
49	22	47	50	48	36	45	40	34	43	81	24	41	31	26	18	25	16	79	23	37	27	85	17	38	32	35	46	44	4	
5	70	69	57	63	56	68	6	62	7	66	55	12	8	60	73	64	72	58	13	77	11	53	10	59	51	67	54	79	71	
37	43	50	45	44	47	36	34	40	49	39	46	80	35	48	85	42	89	41	79	2	84	81	87	76	75	38	82	88	4	
28	57	8	51	6	29	31	5	7	56	12	14	53	68	13	70	30	54	52	82	79	81	60	63	86	9	10	77	84	80	
30	27	26	75	25	86	31	2	21	88	89	74	4	61	38	60	32	53	51	10	12	81	87	39	40	33	79	82	80	9	
58	11	61	60	59	10	9	12	14	73	19	72	51	57	21	56	6	53	54	69	5	70	55	52	39	15	29	24	83	28	
43	85	84	82	80	79	44	45	42	48	81	47	50	83	5	41	32	7	12	9	63	10	56	31	49	78	69	46	70	57	
49	40	41	50	38	42	39	37	48	47	36	87	55	44	43	79	89	34	86	27	3	2	16	4	26	59	80	9	81	45	
8	29	28	14	7	13	6	5	63	52	54	56	57	9	12	31	62	32	68	51	64	33	10	55	70	79	1	53	4	77	
8	63	7	64	65	13	62	29	1	14	54	55	28	6	67	0	66	5	68	18	70	12	57	32	40	56	79	9	52	50	
40	50	37	42	49	41	39	89	43	44	36	87	47	34	79	32	38	80	84	88	48	2	33	82	75	86	35	45	26	55	
83	82	84	85	80	75	79	78	87	81	89	43	74	76	88	86	42	56	44	57	31	39	10	77	50	47	5	37	58	32	
56	57	68	66	63	64	5	55	70	67	1	69	77	54	6	78	7	59	9	8	0	58	60	12	62	73	72	10	79	14	
13	63	7	8	62	5	70	12	6	14	29	28	68	57	69	56	66	9	64	73	10	71	53	31	72	55	11	52	54	51	
64	65	63	8	62	7	67	13	47	18	54	68	1	14	49	66	50	70	56	5	34	55	85	45	6	57	28	29	71	72	
82	83	85	84	88	81	80	89	74	79	75	31	86	87	48	30	76	47	32	43	24	10	45	50	44	57	39	22	56	42	
53	51	54	68	57	28	52	7	8	6	62	55	70	56	12	13	60	29	63	66	73	14	31	81	86	64	77	5	0	61	
38	27	4	3	2	39	86	41	40	26	0	79	10	81	25	16	6	12	44	48	75	36	1	43	87	53	80	17	33	31	
70	5	12	69	8	73	6	63	62	66	13	68	57	7	11	71	56	14	72	28	29	60	10	64	0	9	55	58	61	67	
62	68	53	70	51	63	73	71	13	66	57	7	12	8	28	6	54	72	64	52	56	67	69	21	65	81	60	5	14	0	
19	20	18	21	15	65	0	14	25	26	27	12	73	64	17	9	24	67	54	29	4	16	71	61	59	66	1	60	13	28	
16	3	26	17	25	15	4	33	27	2	39	19	9	14	22	21	31	30	32	36	24	0	40	38	10	29	18	12	20	43	
56	63	64	5	55	7	8	57	69	54	59	6	68	70	67	77	58	65	66	50	62	52	49	1	9	14	47	79	78	42	
52	56	51	57	1	68	66	54	60	53	55	0	61	4	28	58	67	70	89	88	59	63	73	2	69	64	86	6	77	5	
5	8	6	57	7	28	63	13	31	56	12	62	29	68	54	79	70	10	84	14	9	55	59	11	64	51	32	61	53	52	
88	82	76	84	83	74	39	89	42	32	30	87	75	85	9	86	33	37	26	31	2	59	40	50	10	47	54	44	36	61	
64	63	7	14	8	13	65	9	62	55	29	12	54	5	66	68	67	28	57	69	70	6	56	59	18	0	52	31	72	1	
40	55	4	1	6	41	42	7	36	43	0	9	39	57	14	37	56	5	38	8	33	2	79	63	3	66	54	50	10	29	
1	0	66	67	4	3	71	65	2	73	64	19	15	17	18	16	68	20	21	36	44	63	46	62	26	70	34	14	72	12	
74	84	76	75	85	82	88	37	83	87	89	86	35	44	50	36	30	34	80	81	47	49	79	31	39	43	40	42	2	45	
44	37	43	84	87	75	79	40	80	42	39	36	50	85	83	76	34	32	86	33	89	82	41	35	46	45	88	31	49	81	
59	58	64	67	56	11	9	61	60	72	0	54	1	69	57	55	66	18	65	73	10	47	83	4	68	5	52	50	82	14	
12	13	9	10	14	7	11	5	63	32	70	61	8	4	22	31	62	0	1	26	15	24	48	27	6	60	69	81	72	66	
68	73	71	66	67	51	72	62	70	53	0	1	60	64	54	65	63	57	52	21	56	69	58	12	61	28	55	19	59	81	
35	34	45	37	47	36	85	44	50	76	43	46	22	48	49	84	82	16	39	80	42	40	88	32	3	2	26	24	75	81	
61	9	54	52	59	55	88	60	51	89	28	30	26	14	57	56	2	40	39	11	32	4	86	64	1	10	7	82	53	27	
87	39	42	40	37	79	86	84	50	43	89	83	76	41	33	38	80	75	36	85	88	32	47	44	81	35	78	49	34	82	
4	61	10	0	11	27	9	2	39	12	19	3	14	60	15	21	16	6	1	26	38	59	57	33	44	20	53	25	32	75	
4	3	2	1	0	36	16	18	14	15	9	29	40	26	17	28	39	33	30	37	54	25	35	34	88	32	64	74	21	75	
75	44	43	32	33	80	84	42	79	31	39	40	87	37	76	2	83	36	82	85	9	4	12	29	30	10	46	74	41	6	
29	13	8	7	28	14	63	54	62	6	55	12	31	9	5	32	52	64	57	53	18	56	51	68	15	19	21	79	65	30	
5	6	57	56	70	69	11	63	8	12	60	7	10	66	9	68	14	61	13	1	59	55	77	62	73	0	28	58	29	64	
87	40	50	37	79	41	38	86	75	89	80	49	36	76	42	39	44	43	84	74	81	88	85	83	35	34	47	48	2	82	
63	62	68	66	64	67	65	8	7	71	70	1	54	73	57	55	13	5	6	56	0	69	72	28	53	29	14	52	12	51	
67	1	65	66	0	64	71	68	62	73	63	18	54	4	72	70	59	55	19	56	57	69	14	8	52	51	2	53	3	7	
4	3	2	0	1	36	17	16	26	25	75	39	30	40	33	29	31	21	27	44	66	15	74	32	37	38	35	76	22	14	
87	40	89	86	88	37	38	50	39	79	41	75	36	42	49	80	55	2	76	54	81	84	43	74	30	47	44	4	48	53	
64	67	65	54	59	18	1	56	63	68	0	52	66	9	8	73	51	57	14	55	58	19	70	62	72	28	61	47	60	76	
75	37	2	44	76	36	40	80	87	39	4	35	43	46	74	85	86	84	88	34	79	45	89	3	81	82	1	33	32	83	
37	76	35	36	34	50	87	88	89	40	47	54	85	84	75	49	74	64	86	79	43	80	55	52	39	45	44	1	18	42	
27	53	21	19	25	51	54	26	61	86	38	60	30	31	24	12	18	15	28	20	4	68	59	57	88	0	81	10	17	89	
18	65	19	64	20	15	67	21	17	0	14	59	34	54	9	16	25	26	49	1	24	22	27	4	73	12	47	29	35	36	
86	88	89	32	41	87	38	79	40	39	31	30	2	28	52	26	27	42	75	81	82	54	50	84	80	61	57	44	51	33	
66	0	69	1	70	68	5	73	67	63	57	4	56	6	11	72	12	60	71	58	9	14	10	64	59	55	62	61	8	7	
29	14	33	9	6	8	13	28	12	5	15	10	7	32	11	31	4	16	63	19	21	0	30	57	39	20	42	26	43	18	
18	65	19	64	20	67	15	21	0	14	59	54	9	17	1	25	73	12	26	16	24	29	66	27	4	49	8	34	22	71	
6	5	12	57	70	10	31	8	7	28	56	79	80	68	60	29	51	84	83	14	11	53	43	81	69	63	9	73	13	75	
28	29	8	13	7	6	31	12	14	57	53	51	5	32	54	62	68	21	30	9	70	63	60	52	56	55	10	79	19	61	
31	30	32	85	84	22	28	88	81	74	82	33	83	79	29	7	24	12	75	45	13	80	8	23	76	62	43	57	86	26	
2	4	33	32	3	40	39	36	75	25	16	30	26	31	0	29	37	42	74	86	38	27	43	87	1	76	88	44	89	17	
89	50	47	88	85	79	87	48	81	80	83	82	84	86	43	45	76	40	42	37	49	41	55	52	77	56	54	75	39	78	
63	5	8	6	70	7	56	68	69	57	62	13	72	12	51	53	55	52	64	28	14	54	10	73	66	58	81	60	29	59	
74	75	88	87	86	83	76	89	30	84	31	82	81	85	79	80	39	78	28	2	25	33	54	51	37	50	40	32	57	44	
45	22	48	46	23	44	47	43	24	80	81	36	34	50	2	3	85	82	41	49	26	37	16	35	40	75	39	38	4	88	
42	39	84	82	43	44	83	32	9	41	10	37	40	75	33	79	80	56	87	57	50	2	85	11	88	78	59	61	89	36	
83	84	33	39	82	10	42	31	75	30	85	43	74	86	9	87	79	80	81	88	89	44	6	76	40	57	59	47	32	11	
55	54	59	67	64	50	49	57	1	56	40	37	66	61	68	38	0	58	87	65	52	47	79	53	89	41	7	39	48	9	
4	14	0	29	9	33	1	13	6	2	15	12	8	3	11	10	16	5	26	25	31	39	63	28	66	7	19	57	32	30	
75	84	82	2	30	74	33	76	88	39	32	37	44	42	87	36	83	40	43	85	89	86	3	35	4	31	80	28	16	79	
64	65	85	72	45	47	67	12	46	80	24	43	70	63	73	83	9	10	18	68	81	62	66	34	71	14	59	6	22	8	
88	31	30	81	83	51	86	74	89	24	28	25	85	54	82	76	68	79	87	52	84	57	80	27	10	75	26	8	47	56	
14	12	64	0	19	21	73	66	13	63	9	62	68	15	29	60	54	65	55	7	72	28	51	70	57	67	18	1	56	8	
28	51	54	52	29	30	53	57	8	68	21	88	14	55	56	64	60	7	89	31	1	0	18	86	19	9	61	6	4	65	
29	4	0	14	28	21	12	31	2	1	57	13	6	60	8	30	66	75	70	51	33	25	68	53	9	5	15	19	54	7	
75	2	30	4	31	0	74	25	1	21	26	86	88	3	89	57	76	87	27	36	60	80	53	81	40	51	54	39	12	44	
76	74	2	35	36	88	3	37	75	4	39	16	85	26	1	30	34	17	87	25	89	40	84	82	18	86	0	33	44	15	
14	11	12	9	15	19	21	60	13	29	61	20	0	10	4	73	5	70	28	69	8	6	58	59	72	63	66	7	57	1	
45	47	43	46	80	44	50	34	48	24	85	82	81	37	83	89	49	79	39	35	84	42	26	22	31	88	32	36	76	10	
74	30	75	76	82	88	31	84	83	26	2	85	25	86	87	89	44	33	28	80	81	32	36	16	21	39	79	15	35	37	
56	7	55	5	57	63	69	64	8	70	62	59	68	6	9	13	77	66	60	12	72	54	85	11	58	10	79	47	14	52	
18	0	65	64	1	14	4	54	67	9	19	59	29	55	15	66	8	21	7	2	26	12	36	40	61	3	28	63	20	13	
44	46	45	80	48	43	49	81	22	41	50	79	47	34	24	23	75	31	82	36	85	26	12	38	37	40	21	27	2	35	
39	2	42	3	40	37	4	36	33	43	44	84	83	32	1	41	75	16	82	87	35	34	86	38	50	89	88	0	47	79	
49	44	41	50	46	43	80	40	48	38	79	36	45	37	47	42	34	39	81	87	75	4	2	27	89	3	26	12	86	22	
26	2	16	30	25	3	17	15	4	21	27	88	36	22	31	74	89	39	32	75	33	24	28	40	44	0	51	86	38	19	
11	10	6	9	5	56	61	57	14	69	60	70	59	63	8	58	12	7	68	73	55	13	66	51	39	54	52	53	33	83	
18	65	64	19	14	15	9	67	20	59	13	0	22	12	21	54	8	62	63	24	7	72	29	1	47	66	49	23	73	16	
5	8	6	7	57	64	9	54	56	28	63	29	55	59	14	31	12	11	10	13	52	68	65	62	32	70	69	61	60	51	
23	22	24	45	48	26	81	25	47	17	16	15	27	46	85	31	80	21	19	74	82	88	2	72	30	49	12	43	44	18	
66	67	0	1	64	65	68	12	73	70	4	62	63	80	6	72	71	54	57	14	46	81	43	9	10	45	8	19	7	55	
37	36	50	40	44	87	49	34	35	89	80	41	38	75	2	76	43	79	39	86	47	88	46	45	42	48	26	81	4	3	
67	68	66	53	54	65	71	64	72	73	62	57	51	55	1	63	59	70	56	0	7	19	81	12	6	69	27	58	52	61	
83	82	31	85	81	84	80	30	74	88	75	79	12	76	24	10	89	70	72	57	5	56	43	32	60	68	47	48	22	45	
62	63	70	66	68	13	73	71	69	8	12	7	5	14	64	29	72	6	67	28	0	56	65	57	53	1	52	54	9	11	
53	57	68	51	54	56	55	61	6	60	66	7	52	70	28	59	8	63	73	5	10	67	12	1	62	78	64	0	86	58	
35	34	36	37	76	3	2	45	46	44	50	47	40	4	43	39	75	1	85	49	17	74	16	87	25	26	88	18	89	0	
50	87	79	49	37	40	89	86	80	88	38	54	41	81	47	44	34	78	84	36	48	43	55	76	77	75	85	35	42	52	
32	84	33	42	31	79	82	83	43	9	10	28	39	85	88	29	5	75	6	30	57	86	87	8	40	7	14	44	80	56	
16	17	15	3	26	22	19	25	20	4	24	27	2	33	18	9	21	23	39	14	0	32	36	10	12	31	44	34	43	30	
1	66	0	72	22	67	23	45	69	4	56	48	47	24	64	57	3	68	58	85	59	70	60	81	63	2	65	55	46	73	
38	41	86	40	79	89	87	50	49	55	88	53	81	42	48	54	39	27	31	2	80	32	52	4	75	28	36	30	78	57	
25	21	26	30	31	19	27	15	20	24	12	29	75	14	17	74	16	4	2	0	28	60	51	22	81	10	89	18	33	73	
80	46	76	81	75	85	44	35	34	45	50	37	89	87	74	47	88	86	79	43	82	36	84	49	48	83	31	24	27	40	
56	57	5	69	60	70	63	55	61	52	7	58	59	6	53	68	8	54	11	51	13	66	62	12	1	64	14	28	9	73	
6	29	14	8	33	28	7	9	54	31	57	10	12	32	53	55	5	39	86	40	13	4	30	19	42	25	84	79	74	63	
27	10	25	24	26	12	4	31	81	38	6	39	86	19	83	2	0	14	9	21	33	30	61	80	75	48	16	79	43	41	
85	76	80	79	84	43	45	81	47	87	50	83	75	37	89	35	82	34	78	77	88	74	36	48	42	31	40	44	46	86	
22	26	17	16	27	24	15	23	25	48	19	20	38	3	21	18	31	4	41	81	45	2	32	49	12	47	0	39	36	44	
6	57	56	55	5	1	4	8	54	0	7	59	63	14	66	61	9	58	69	53	52	11	60	29	68	10	28	70	64	13	
87	76	89	74	75	86	37	88	80	50	79	36	40	35	85	84	81	44	49	38	82	83	39	34	2	41	47	43	30	78	
24	10	83	4	16	27	39	26	19	15	2	3	25	44	12	0	17	43	82	75	11	9	58	21	61	48	14	81	22	80	
44	43	80	75	46	36	37	34	76	40	35	45	50	39	89	87	38	79	4	2	85	47	41	49	86	81	42	83	27	88	
21	25	51	30	26	60	27	19	28	15	12	20	31	29	53	61	14	4	0	52	24	75	2	54	17	73	89	16	13	68	
16	17	3	4	26	2	15	25	0	20	19	27	21	1	39	36	22	33	18	14	24	32	29	30	40	9	23	31	44	38	
50	49	37	89	36	40	44	34	47	43	88	80	41	87	75	45	76	42	35	79	85	84	48	46	2	82	39	26	32	30	
43	37	39	44	40	84	75	50	36	42	79	76	86	32	80	38	85	87	34	41	88	89	74	35	81	45	27	82	83	31	
51	68	52	54	57	56	28	60	58	53	64	73	72	59	70	55	62	63	67	66	8	61	12	88	81	31	7	78	5	14	
1	0	66	4	70	63	69	73	56	14	5	60	57	68	61	11	6	12	67	55	9	13	64	7	8	62	59	10	2	58	
63	62	68	7	8	70	6	5	13	57	66	64	12	56	71	69	28	73	31	29	55	54	14	53	65	67	72	51	1	79	
35	37	36	34	3	2	50	44	76	40	49	47	39	45	46	4	1	87	43	75	89	38	88	85	74	16	17	26	80	41	
20	19	12	14	15	21	29	13	0	9	73	11	4	28	8	10	70	6	25	18	31	17	27	26	16	71	7	62	24	5	
33	16	3	17	32	15	4	36	31	43	26	10	42	40	25	22	41	39	2	9	12	27	38	75	0	14	44	34	19	79	
68	1	66	51	57	56	67	52	54	55	62	63	70	53	0	64	73	60	72	88	7	89	80	86	81	28	79	4	71	61	
68	66	67	57	56	55	1	64	70	54	53	63	51	62	52	69	73	72	60	59	71	58	0	65	77	7	6	5	61	8	
42	40	41	43	39	37	44	38	79	33	50	32	87	49	36	86	80	84	34	75	2	89	47	48	4	10	9	45	6	55	
73	21	19	60	20	58	72	70	61	12	71	51	0	66	68	11	15	59	14	10	67	69	53	64	24	54	62	52	27	9	
69	70	63	73	68	5	72	66	58	6	12	56	62	57	64	8	7	11	67	14	13	10	9	71	60	51	59	53	0	55	
21	20	19	15	25	26	17	12	29	0	27	14	73	18	30	31	60	4	16	24	28	71	51	75	22	61	23	2	13	9	
5	69	56	63	8	70	11	7	57	64	6	9	59	10	58	72	14	13	55	12	68	60	66	62	82	61	83	54	52	28	
0	4	14	1	66	13	12	29	63	9	15	70	8	11	2	69	6	7	73	57	5	62	68	19	60	28	54	64	56	3	
34	35	36	37	47	50	49	45	40	46	44	3	43	18	76	1	2	39	48	85	65	42	4	22	87	64	16	89	88	41	
18	1	0	54	64	65	28	21	4	67	14	29	26	2	52	51	30	25	19	31	9	68	8	57	55	59	60	36	66	56	
85	76	75	80	84	82	87	43	88	79	83	45	37	47	81	89	74	44	50	36	40	31	34	35	42	32	48	86	46	30	
35	34	36	37	76	43	45	40	46	85	44	50	87	84	47	75	39	80	79	42	33	31	2	32	74	4	49	1	89	3	
60	61	51	56	57	21	58	11	70	59	73	52	0	75	10	30	2	4	12	68	82	44	89	53	55	1	26	5	80	9	
22	24	23	16	45	26	3	2	4	25	31	48	81	27	17	47	32	85	88	39	36	15	43	74	9	0	12	34	19	44	
64	65	8	18	7	14	54	9	59	6	55	29	63	5	67	12	13	57	28	62	10	56	1	31	47	19	0	68	11	49	
11	10	61	9	59	60	57	6	5	58	56	12	55	83	39	14	42	33	82	54	4	75	51	7	69	84	32	53	70	43	
27	38	41	44	48	80	81	10	24	26	79	12	49	43	21	86	39	83	31	82	25	50	19	61	75	89	4	42	2	60	
52	51	56	28	57	68	60	54	63	88	62	70	13	53	89	77	61	8	7	82	55	5	64	73	1	80	12	30	14	58	
36	37	50	44	34	40	49	26	41	35	43	76	42	75	39	38	89	47	87	16	2	88	45	80	32	48	84	25	79	74	
24	23	22	48	72	81	45	47	27	26	73	82	25	83	10	19	80	85	16	88	12	58	17	15	46	21	31	43	89	51	
8	5	56	63	64	28	6	7	14	70	57	52	54	29	72	68	83	9	69	59	85	51	10	62	13	58	82	12	55	73	
67	73	72	58	68	64	66	70	59	56	51	54	1	0	69	63	71	65	57	60	52	62	83	53	12	10	24	6	85	9	
63	70	69	66	68	64	5	72	73	67	56	62	8	71	6	7	57	12	14	1	65	13	0	58	11	10	9	59	54	55	
44	43	80	85	45	50	46	82	42	79	41	47	34	75	76	83	84	36	37	81	48	89	49	40	35	87	78	88	39	31	
60	56	70	57	72	10	68	58	69	53	12	73	51	61	5	83	6	59	55	66	81	82	11	80	79	27	7	54	21	48	
76	89	75	87	88	74	36	35	37	80	85	50	34	86	81	40	47	45	30	79	44	2	82	31	84	46	25	49	43	26	
10	33	16	39	15	9	11	24	14	19	26	83	43	4	42	58	12	27	20	61	3	25	17	32	59	21	0	2	31	44	
5	14	6	9	8	13	11	29	7	10	12	63	33	4	57	56	69	28	0	1	70	32	55	66	60	39	61	42	31	43	
62	68	66	64	67	65	1	54	63	0	70	73	72	71	12	8	53	13	51	7	52	57	14	81	21	56	24	6	4	19	
26	25	27	24	15	16	19	17	21	20	31	22	10	12	23	30	9	14	4	33	18	81	2	38	39	0	48	75	3	32	
52	60	56	58	51	57	28	82	61	59	88	30	55	68	54	11	89	69	5	9	75	53	83	70	73	74	72	84	77	31	
82	84	83	75	89	76	88	87	85	42	80	74	39	78	37	44	43	79	86	30	32	50	40	2	56	36	47	81	77	33	
49	50	47	37	34	36	40	45	48	41	80	35	44	43	46	64	89	79	85	65	87	76	81	42	88	18	84	38	54	67	
9	15	14	11	26	19	61	16	10	21	12	27	60	20	18	13	59	24	29	82	32	4	41	33	44	28	25	30	39	0	
0	66	1	67	55	59	58	64	60	73	61	54	9	4	56	57	68	72	69	11	70	65	63	19	10	14	12	7	53	5	
48	22	45	43	81	41	47	38	40	79	24	80	23	39	50	42	32	49	27	44	85	10	12	46	16	3	86	4	36	9	
43	79	80	85	44	81	84	45	6	7	50	12	46	47	42	32	40	87	57	31	75	48	8	55	83	5	10	82	53	41	
82	30	83	39	88	84	26	74	44	75	42	2	16	89	41	31	33	9	86	10	32	61	43	11	27	60	87	48	3	81	
55	54	64	49	7	59	40	65	9	50	18	67	8	14	47	57	41	6	56	63	42	79	87	10	61	37	1	5	29	53	
5	11	9	33	6	57	56	29	14	61	4	59	60	32	10	8	28	58	0	1	55	42	39	52	54	7	12	69	2	51	
16	3	26	17	2	15	25	4	30	39	22	33	36	32	19	21	9	0	27	18	24	31	20	1	74	14	88	40	44	34	
57	6	53	54	8	56	7	55	5	68	63	52	69	59	28	58	70	51	77	66	64	62	12	14	79	29	81	13	9	86	
76	75	74	44	85	80	34	35	36	43	37	46	89	45	88	87	84	25	2	4	83	81	86	40	82	39	31	79	30	50	
89	87	88	76	50	37	86	40	75	74	80	79	47	49	85	36	84	81	82	83	35	38	41	48	39	54	34	43	42	30	
9	10	11	14	24	59	12	58	61	72	19	60	64	15	39	6	48	73	55	7	0	4	27	47	22	83	26	54	5	18	
60	70	12	57	51	61	73	68	53	10	69	11	72	66	58	56	21	6	59	5	71	55	19	9	0	54	62	27	67	80	
86	38	87	81	79	27	48	89	50	40	49	88	41	80	39	74	75	31	47	37	76	84	26	85	36	25	54	53	83	43	
38	86	4	81	25	27	2	39	49	54	74	31	1	40	0	75	80	87	79	50	53	41	44	26	89	24	48	36	88	30	
58	11	61	59	73	60	19	10	12	72	69	70	9	0	14	66	20	15	6	57	56	51	53	21	5	54	68	67	64	27	
82	83	44	75	84	61	60	39	11	74	42	56	59	2	80	88	58	89	10	57	43	87	9	30	85	37	86	41	76	79	
73	21	51	60	72	68	70	19	71	20	12	66	58	61	0	67	28	57	64	24	56	62	59	53	54	10	69	52	31	14	
16	36	34	17	3	39	35	26	37	2	44	25	40	15	49	4	43	22	50	45	18	47	42	75	76	41	27	38	74	46	
66	0	1	73	71	70	68	67	62	63	64	65	12	72	69	57	14	53	13	4	54	21	56	60	7	6	51	19	55	8	
5	8	63	56	7	6	14	57	9	64	11	59	10	69	12	70	29	13	72	55	77	85	58	28	83	60	78	68	54	84	
86	38	81	83	27	79	41	10	54	48	50	39	89	49	6	59	88	40	87	31	57	80	42	53	56	47	51	61	82	58	
29	14	8	28	13	33	32	9	31	6	7	5	12	4	15	30	10	16	63	26	2	11	57	0	39	42	84	43	79	41	
62	70	13	68	12	28	7	63	8	51	57	71	72	31	5	73	81	53	66	56	6	80	69	14	52	21	64	60	79	29	
43	41	42	10	79	48	50	83	38	47	39	40	80	81	49	44	6	45	87	89	85	86	9	12	59	37	24	27	84	82	
19	14	18	20	12	15	9	64	21	13	29	8	65	73	0	59	54	11	67	28	63	62	66	72	6	70	7	58	10	61	
33	10	9	39	42	83	11	32	43	16	24	82	14	84	31	12	15	47	6	5	85	48	22	59	26	61	44	40	41	29	
52	28	51	57	55	7	53	54	56	6	88	8	29	68	86	30	14	89	5	31	63	87	13	9	77	79	12	32	62	60	
87	86	74	75	76	79	88	89	84	31	81	30	80	40	85	38	83	37	36	50	39	54	32	53	25	27	82	78	41	43	
33	31	32	10	39	86	83	81	6	79	9	42	88	27	84	30	43	29	12	85	14	24	40	87	89	26	28	25	38	82	
55	53	57	54	52	68	56	51	59	66	60	58	86	61	7	1	28	6	67	79	88	89	87	77	0	8	40	64	78	4	
80	75	84	43	79	44	85	83	74	31	87	81	76	82	86	89	50	37	30	42	88	45	36	40	39	34	33	41	78	47	
25	21	26	27	19	24	20	17	15	16	22	23	31	30	18	4	0	12	2	14	73	74	81	61	29	38	75	60	48	51	
31	33	32	84	43	44	29	79	6	5	75	28	42	80	12	83	30	85	8	82	14	10	57	9	7	41	81	13	74	39	
15	16	26	19	17	9	20	14	18	21	3	4	27	11	25	22	12	0	29	2	24	13	61	33	10	32	23	44	39	30	
8	13	7	63	14	5	6	56	29	9	28	57	62	12	54	68	70	64	52	55	1	66	0	69	10	11	53	51	4	60	
64	54	18	67	59	65	9	55	19	14	0	68	57	66	1	12	7	58	56	8	53	49	27	72	73	63	47	21	51	4	
71	73	62	68	66	67	72	70	65	63	64	53	51	12	0	1	54	69	13	19	57	7	21	56	60	52	8	6	24	81	
41	79	50	42	44	80	43	49	40	48	89	38	87	39	86	81	37	47	82	84	83	88	32	85	45	78	10	75	46	36	
49	38	41	40	50	86	27	48	87	37	79	36	39	44	89	81	42	2	47	4	80	34	26	43	3	75	25	54	1	53	
79	81	80	48	41	86	43	50	38	87	40	42	89	85	31	83	7	47	84	88	32	6	55	49	57	82	10	45	78	39	
79	80	43	41	42	87	44	38	50	40	75	86	84	83	81	78	6	89	39	31	85	37	32	10	49	33	12	36	48	82	
86	79	87	38	40	53	39	81	84	42	6	57	55	41	54	89	50	80	10	32	37	88	83	43	78	75	31	77	7	48	
39	42	2	40	33	83	75	41	84	87	89	86	38	43	37	32	82	74	4	76	10	36	88	61	44	3	9	79	26	30	
50	89	87	37	41	86	88	40	38	49	76	36	79	44	80	75	42	39	47	48	35	82	74	34	2	81	43	84	85	83	
57	56	5	6	70	68	7	69	58	53	55	12	72	60	77	10	63	8	81	59	51	83	62	54	79	66	78	64	73	61	
69	70	11	58	60	56	73	5	61	72	59	63	12	10	57	68	9	66	52	64	51	14	6	13	62	7	8	0	71	55	
50	41	79	49	87	42	40	48	80	89	47	81	38	43	86	44	37	84	82	83	85	39	88	78	75	36	32	45	31	77	
